Date,Price,Open,High,Low,Change %
1999-08-19,8.2774,8.2774,8.2774,8.2774,0.00%
1999-08-18,8.2772,8.2772,8.2772,8.2772,0.00%
1999-08-17,8.277,8.277,8.277,8.277,0.00%
1999-08-16,8.2774,8.2774,8.2774,8.2774,0.00%
1999-08-13,8.277,8.277,8.277,8.277,0.00%
1999-08-12,8.2771,8.2771,8.2771,8.2771,0.00%
1999-08-11,8.2772,8.2772,8.2772,8.2772,0.00%
1999-08-10,8.2772,8.2772,8.2772,8.2772,0.00%
1999-08-09,8.2774,8.2774,8.2774,8.2774,0.00%
1999-08-06,8.2773,8.2773,8.2773,8.2773,0.00%
1999-08-05,8.2774,8.2774,8.2774,8.2774,0.00%
1999-08-04,8.2774,8.2774,8.2774,8.2774,0.00%
1999-08-03,8.2773,8.2773,8.2773,8.2773,0.00%
1999-08-02,8.277,8.277,8.277,8.277,0.00%
1999-07-30,8.2774,8.2774,8.2774,8.2774,0.00%
1999-07-29,8.2773,8.2773,8.2773,8.2773,0.00%
1999-07-28,8.277,8.277,8.277,8.277,0.00%
1999-07-27,8.277,8.277,8.277,8.277,0.00%
1999-07-26,8.277,8.277,8.277,8.277,0.00%
1999-07-23,8.2772,8.2772,8.2772,8.2772,0.00%
1999-07-22,8.2773,8.2773,8.2773,8.2773,0.00%
1999-07-21,8.2773,8.2773,8.2773,8.2773,0.00%
1999-07-20,8.2777,8.2777,8.2777,8.2777,0.00%
1999-07-19,8.2773,8.2773,8.2773,8.2773,0.00%
1999-07-16,8.2773,8.2773,8.2773,8.2773,0.00%
1999-07-15,8.2775,8.2775,8.2775,8.2775,0.00%
1999-07-14,8.2778,8.2778,8.2778,8.2778,0.00%
1999-07-13,8.2775,8.2775,8.2775,8.2775,0.00%
1999-07-12,8.2776,8.2776,8.2776,8.2776,0.00%
1999-07-09,8.2777,8.2777,8.2777,8.2777,0.00%
1999-07-08,8.2781,8.2781,8.2781,8.2781,0.00%
1999-07-07,8.2783,8.2783,8.2783,8.2783,0.00%
1999-07-06,8.2782,8.2782,8.2782,8.2782,-0.01%
1999-07-05,8.2787,8.2787,8.2787,8.2787,0.00%
1999-07-02,8.2785,8.2785,8.2785,8.2785,0.00%
1999-07-01,8.2786,8.2786,8.2786,8.2786,0.00%
1999-06-30,8.2787,8.2787,8.2787,8.2787,0.00%
1999-06-29,8.2786,8.2786,8.2786,8.2786,0.01%
1999-06-28,8.278,8.278,8.278,8.278,0.01%
1999-06-25,8.2775,8.2775,8.2775,8.2775,0.00%
1999-06-24,8.2779,8.2779,8.2779,8.2779,-0.01%
1999-06-23,8.2784,8.2784,8.2784,8.2784,0.00%
1999-06-22,8.2781,8.2781,8.2781,8.2781,0.00%
1999-06-21,8.2778,8.2778,8.2778,8.2778,0.00%
1999-06-18,8.2774,8.2774,8.2774,8.2774,0.00%
1999-06-17,8.2775,8.2775,8.2775,8.2775,0.00%
1999-06-16,8.2776,8.2776,8.2776,8.2776,-0.01%
1999-06-15,8.2781,8.2781,8.2781,8.2781,0.01%
1999-06-14,8.2776,8.2776,8.2776,8.2776,0.00%
1999-06-11,8.2777,8.2777,8.2777,8.2777,0.00%
1999-06-10,8.2777,8.2777,8.2777,8.2777,0.00%
1999-06-09,8.2778,8.2778,8.2778,8.2778,0.00%
1999-06-08,8.2779,8.2779,8.2779,8.2779,0.00%
1999-06-07,8.2781,8.2781,8.2781,8.2781,0.00%
1999-06-04,8.2781,8.2781,8.2781,8.2781,0.00%
1999-06-03,8.2784,8.2784,8.2784,8.2784,0.00%
1999-06-02,8.2787,8.2787,8.2787,8.2787,0.01%
1999-06-01,8.2781,8.2781,8.2781,8.2781,0.00%
1999-05-31,8.2784,8.2784,8.2784,8.2784,0.00%
1999-05-28,8.2786,8.2786,8.2786,8.2786,0.00%
1999-05-27,8.2788,8.2788,8.2788,8.2788,0.00%
1999-05-26,8.279,8.279,8.279,8.279,0.00%
1999-05-25,8.2789,8.2789,8.2789,8.2789,0.00%
1999-05-24,8.2785,8.2785,8.2785,8.2785,0.01%
1999-05-21,8.278,8.278,8.278,8.278,0.00%
1999-05-20,8.278,8.278,8.278,8.278,0.00%
1999-05-19,8.2783,8.2783,8.2783,8.2783,-0.01%
1999-05-18,8.279,8.279,8.279,8.279,0.01%
1999-05-17,8.2785,8.2785,8.2785,8.2785,0.00%
1999-05-14,8.2784,8.2784,8.2784,8.2784,0.01%
1999-05-13,8.2778,8.2778,8.2778,8.2778,-0.01%
1999-05-12,8.2783,8.2783,8.2783,8.2783,0.00%
1999-05-11,8.2782,8.2782,8.2782,8.2782,-0.01%
1999-05-10,8.2787,8.2787,8.2787,8.2787,0.00%
1999-05-07,8.2783,8.2783,8.2783,8.2783,0.00%
1999-05-06,8.2786,8.2786,8.2786,8.2786,0.00%
1999-05-05,8.2789,8.2789,8.2789,8.2789,0.00%
1999-05-04,8.2789,8.2789,8.2789,8.2789,0.00%
1999-05-03,8.279,8.279,8.279,8.279,0.00%
1999-04-30,8.279,8.279,8.279,8.279,0.00%
1999-04-29,8.2794,8.2794,8.2794,8.2794,0.00%
1999-04-28,8.2791,8.2791,8.2791,8.2791,0.00%
1999-04-27,8.2794,8.2794,8.2794,8.2794,0.00%
1999-04-26,8.2793,8.2793,8.2793,8.2793,0.01%
1999-04-23,8.2784,8.2784,8.2784,8.2784,0.00%
1999-04-22,8.2783,8.2783,8.2783,8.2783,0.00%
1999-04-21,8.2783,8.2783,8.2783,8.2783,0.00%
1999-04-20,8.2783,8.2783,8.2783,8.2783,0.00%
1999-04-19,8.2787,8.2787,8.2787,8.2787,0.00%
1999-04-16,8.2787,8.2787,8.2787,8.2787,0.00%
1999-04-15,8.2789,8.2789,8.2789,8.2789,-0.01%
1999-04-14,8.2794,8.2794,8.2794,8.2794,0.00%
1999-04-13,8.2797,8.2797,8.2797,8.2797,0.00%
1999-04-12,8.2797,8.2797,8.2797,8.2797,0.00%
1999-04-09,8.2797,8.2797,8.2797,8.2797,0.00%
1999-04-08,8.2799,8.2799,8.2799,8.2799,0.00%
1999-04-07,8.2797,8.2797,8.2797,8.2797,0.00%
1999-04-06,8.2797,8.2797,8.2797,8.2797,0.00%
1999-04-05,8.2795,8.2795,8.2795,8.2795,0.00%
1999-04-02,8.2794,8.2794,8.2794,8.2794,0.00%
1999-04-01,8.2796,8.2796,8.2796,8.2796,0.00%
1999-03-31,8.28,8.28,8.28,8.28,0.00%
1999-03-30,8.28,8.28,8.28,8.28,0.00%
1999-03-29,8.2797,8.2797,8.2797,8.2797,0.00%
1999-03-26,8.28,8.28,8.28,8.28,0.00%
1999-03-25,8.2798,8.2798,8.2798,8.2798,0.00%
1999-03-24,8.2796,8.2796,8.2796,8.2796,0.00%
1999-03-23,8.2795,8.2795,8.2795,8.2795,0.00%
1999-03-22,8.2792,8.2792,8.2792,8.2792,0.00%
1999-03-19,8.2793,8.2793,8.2793,8.2793,0.01%
1999-03-18,8.2788,8.2788,8.2788,8.2788,0.00%
1999-03-17,8.2788,8.2788,8.2788,8.2788,0.00%
1999-03-16,8.2789,8.2789,8.2789,8.2789,0.00%
1999-03-15,8.2789,8.2789,8.2789,8.2789,0.00%
1999-03-12,8.2789,8.2789,8.2789,8.2789,0.00%
1999-03-11,8.2789,8.2789,8.2789,8.2789,0.00%
1999-03-10,8.2788,8.2788,8.2788,8.2788,0.00%
1999-03-09,8.2791,8.2791,8.2791,8.2791,0.01%
1999-03-08,8.2786,8.2786,8.2786,8.2786,0.00%
1999-03-05,8.2784,8.2784,8.2784,8.2784,0.00%
1999-03-04,8.2783,8.2783,8.2783,8.2783,-0.01%
1999-03-03,8.2789,8.2789,8.2789,8.2789,0.00%
1999-03-02,8.2789,8.2789,8.2789,8.2789,0.00%
1999-03-01,8.2792,8.2792,8.2792,8.2792,0.00%
1999-02-26,8.279,8.279,8.279,8.279,0.00%
1999-02-25,8.2789,8.2789,8.2789,8.2789,0.00%
1999-02-24,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-23,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-22,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-19,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-18,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-17,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-16,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-15,8.2787,8.2787,8.2787,8.2787,0.00%
1999-02-12,8.2785,8.2785,8.2785,8.2785,0.01%
1999-02-11,8.2779,8.2779,8.2779,8.2779,0.00%
1999-02-10,8.2778,8.2778,8.2778,8.2778,0.01%
1999-02-09,8.2773,8.2773,8.2773,8.2773,0.00%
1999-02-08,8.2775,8.2775,8.2775,8.2775,0.00%
1999-02-05,8.2776,8.2776,8.2776,8.2776,0.00%
1999-02-04,8.2776,8.2776,8.2776,8.2776,0.00%
1999-02-03,8.2776,8.2776,8.2776,8.2776,0.00%
1999-02-02,8.2775,8.2775,8.2775,8.2775,0.00%
1999-02-01,8.2775,8.2775,8.2775,8.2775,0.00%
1999-01-29,8.2778,8.2778,8.2778,8.2778,0.00%
1999-01-28,8.2778,8.2778,8.2778,8.2778,0.00%
1999-01-27,8.2778,8.2778,8.2778,8.2778,0.00%
1999-01-26,8.278,8.278,8.278,8.278,0.00%
1999-01-25,8.2784,8.2784,8.2784,8.2784,0.00%
1999-01-22,8.2787,8.2787,8.2787,8.2787,0.00%
1999-01-21,8.2789,8.2789,8.2789,8.2789,0.00%
1999-01-20,8.2791,8.2791,8.2791,8.2791,0.00%
1999-01-19,8.2787,8.2787,8.2787,8.2787,0.00%
1999-01-18,8.2788,8.2788,8.2788,8.2788,0.00%
1999-01-15,8.279,8.279,8.279,8.279,0.00%
1999-01-14,8.279,8.279,8.279,8.279,0.00%
1999-01-13,8.2794,8.2794,8.2794,8.2794,0.00%
1999-01-12,8.2795,8.2795,8.2795,8.2795,0.00%
1999-01-11,8.2797,8.2797,8.2797,8.2797,0.00%
1999-01-08,8.2796,8.2796,8.2796,8.2796,0.00%
1999-01-07,8.2798,8.2798,8.2798,8.2798,0.00%
1999-01-06,8.2795,8.2795,8.2795,8.2795,0.00%
1999-01-05,8.2795,8.2795,8.2795,8.2795,0.00%
1999-01-04,8.2793,8.2793,8.2793,8.2793,0.00%
1998-12-31,8.2789,8.2789,8.2789,8.2789,0.00%
1998-12-30,8.2787,8.2787,8.2787,8.2787,0.00%
1998-12-29,8.2786,8.2786,8.2786,8.2786,0.00%
1998-12-28,8.2782,8.2782,8.2782,8.2782,0.00%
1998-12-25,8.2785,8.2785,8.2785,8.2785,0.00%
1998-12-24,8.2785,8.2785,8.2785,8.2785,0.00%
1998-12-23,8.2781,8.2781,8.2781,8.2781,0.00%
1998-12-22,8.2782,8.2782,8.2782,8.2782,0.00%
1998-12-21,8.2779,8.2779,8.2779,8.2779,0.00%
1998-12-18,8.2777,8.2777,8.2777,8.2777,0.00%
1998-12-17,8.2777,8.2777,8.2777,8.2777,0.00%
1998-12-16,8.2778,8.2778,8.2778,8.2778,0.00%
1998-12-15,8.2778,8.2778,8.2778,8.2778,0.00%
1998-12-14,8.2777,8.2777,8.2777,8.2777,0.00%
1998-12-11,8.2774,8.2774,8.2774,8.2774,0.00%
1998-12-10,8.2774,8.2774,8.2774,8.2774,0.00%
1998-12-09,8.2775,8.2775,8.2775,8.2775,0.00%
1998-12-08,8.2775,8.2775,8.2775,8.2775,0.00%
1998-12-07,8.2775,8.2775,8.2775,8.2775,0.00%
1998-12-04,8.2777,8.2777,8.2777,8.2777,0.00%
1998-12-03,8.2779,8.2779,8.2779,8.2779,0.00%
1998-12-02,8.278,8.278,8.278,8.278,0.00%
1998-12-01,8.2782,8.2782,8.2782,8.2782,0.00%
1998-11-30,8.2782,8.2782,8.2782,8.2782,0.00%
1998-11-27,8.2782,8.2782,8.2782,8.2782,0.00%
1998-11-26,8.2778,8.2778,8.2778,8.2778,0.00%
1998-11-25,8.2777,8.2777,8.2777,8.2777,0.00%
1998-11-24,8.2778,8.2778,8.2778,8.2778,0.00%
1998-11-23,8.2777,8.2777,8.2777,8.2777,0.00%
1998-11-20,8.2777,8.2777,8.2777,8.2777,0.00%
1998-11-19,8.2779,8.2779,8.2779,8.2779,0.00%
1998-11-18,8.2779,8.2779,8.2779,8.2779,0.00%
1998-11-17,8.2778,8.2778,8.2778,8.2778,0.00%
1998-11-16,8.2778,8.2778,8.2778,8.2778,0.00%
1998-11-13,8.278,8.278,8.278,8.278,0.01%
1998-11-12,8.2775,8.2775,8.2775,8.2775,0.00%
1998-11-11,8.2777,8.2777,8.2777,8.2777,0.00%
1998-11-10,8.2776,8.2776,8.2776,8.2776,0.00%
1998-11-09,8.2777,8.2777,8.2777,8.2777,0.00%
1998-11-06,8.2779,8.2779,8.2779,8.2779,0.00%
1998-11-05,8.2777,8.2777,8.2777,8.2777,0.00%
1998-11-04,8.2778,8.2778,8.2778,8.2778,0.00%
1998-11-03,8.278,8.278,8.278,8.278,0.00%
1998-11-02,8.2777,8.2777,8.2777,8.2777,0.00%
1998-10-30,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-29,8.2776,8.2776,8.2776,8.2776,0.00%
1998-10-28,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-27,8.2776,8.2776,8.2776,8.2776,0.00%
1998-10-26,8.2777,8.2777,8.2777,8.2777,0.00%
1998-10-23,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-22,8.2782,8.2782,8.2782,8.2782,0.00%
1998-10-21,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-20,8.2779,8.2779,8.2779,8.2779,0.00%
1998-10-19,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-16,8.2776,8.2776,8.2776,8.2776,0.00%
1998-10-15,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-14,8.2777,8.2777,8.2777,8.2777,0.00%
1998-10-13,8.2776,8.2776,8.2776,8.2776,0.00%
1998-10-12,8.2775,8.2775,8.2775,8.2775,0.00%
1998-10-09,8.2777,8.2777,8.2777,8.2777,0.00%
1998-10-08,8.2777,8.2777,8.2777,8.2777,0.00%
1998-10-07,8.2778,8.2778,8.2778,8.2778,0.00%
1998-10-06,8.2779,8.2779,8.2779,8.2779,0.00%
1998-10-05,8.278,8.278,8.278,8.278,0.00%
1998-10-02,8.278,8.278,8.278,8.278,0.00%
1998-10-01,8.278,8.278,8.278,8.278,0.00%
1998-09-30,8.278,8.278,8.278,8.278,0.00%
1998-09-29,8.2782,8.2782,8.2782,8.2782,0.00%
1998-09-28,8.2783,8.2783,8.2783,8.2783,0.00%
1998-09-25,8.2782,8.2782,8.2782,8.2782,0.00%
1998-09-24,8.2783,8.2783,8.2783,8.2783,0.00%
1998-09-23,8.2785,8.2785,8.2785,8.2785,0.00%
1998-09-22,8.2786,8.2786,8.2786,8.2786,0.00%
1998-09-21,8.2785,8.2785,8.2785,8.2785,0.00%
1998-09-18,8.2782,8.2782,8.2782,8.2782,0.00%
1998-09-17,8.2783,8.2783,8.2783,8.2783,0.00%
1998-09-16,8.2784,8.2784,8.2784,8.2784,0.00%
1998-09-15,8.2785,8.2785,8.2785,8.2785,0.00%
1998-09-14,8.2788,8.2788,8.2788,8.2788,0.00%
1998-09-11,8.279,8.279,8.279,8.279,-0.01%
1998-09-10,8.2798,8.2798,8.2798,8.2798,0.00%
1998-09-09,8.2798,8.2798,8.2798,8.2798,0.00%
1998-09-08,8.28,8.28,8.28,8.28,0.00%
1998-09-07,8.2799,8.2799,8.2799,8.2799,0.00%
1998-09-04,8.2796,8.2796,8.2796,8.2796,0.00%
1998-09-03,8.28,8.28,8.28,8.28,0.00%
1998-09-02,8.28,8.28,8.28,8.28,0.00%
1998-09-01,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-31,8.28,8.28,8.28,8.28,0.00%
1998-08-28,8.28,8.28,8.28,8.28,0.00%
1998-08-27,8.28,8.28,8.28,8.28,0.00%
1998-08-26,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-25,8.28,8.28,8.28,8.28,0.00%
1998-08-24,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-21,8.28,8.28,8.28,8.28,0.00%
1998-08-20,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-19,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-18,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-17,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-14,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-13,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-12,8.2798,8.2798,8.2798,8.2798,0.00%
1998-08-11,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-10,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-07,8.2801,8.2801,8.2801,8.2801,0.00%
1998-08-06,8.2798,8.2798,8.2798,8.2798,0.00%
1998-08-05,8.2799,8.2799,8.2799,8.2799,0.00%
1998-08-04,8.28,8.28,8.28,8.28,0.00%
1998-08-03,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-31,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-30,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-29,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-28,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-27,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-24,8.2796,8.2796,8.2796,8.2796,0.00%
1998-07-23,8.2796,8.2796,8.2796,8.2796,0.00%
1998-07-22,8.2797,8.2797,8.2797,8.2797,0.00%
1998-07-21,8.2798,8.2798,8.2798,8.2798,0.00%
1998-07-20,8.2798,8.2798,8.2798,8.2798,0.00%
1998-07-17,8.2797,8.2797,8.2797,8.2797,0.00%
1998-07-16,8.2798,8.2798,8.2798,8.2798,0.00%
1998-07-15,8.2798,8.2798,8.2798,8.2798,0.00%
1998-07-14,8.2796,8.2796,8.2796,8.2796,0.00%
1998-07-13,8.2796,8.2796,8.2796,8.2796,0.00%
1998-07-10,8.2797,8.2797,8.2797,8.2797,0.00%
1998-07-09,8.2797,8.2797,8.2797,8.2797,0.00%
1998-07-08,8.2796,8.2796,8.2796,8.2796,0.00%
1998-07-07,8.2796,8.2796,8.2796,8.2796,0.00%
1998-07-06,8.2798,8.2798,8.2798,8.2798,0.00%
1998-07-03,8.2798,8.2798,8.2798,8.2798,0.00%
1998-07-02,8.2799,8.2799,8.2799,8.2799,0.00%
1998-07-01,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-30,8.2797,8.2797,8.2797,8.2797,0.00%
1998-06-29,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-26,8.2797,8.2797,8.2797,8.2797,0.00%
1998-06-25,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-24,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-23,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-22,8.2796,8.2796,8.2796,8.2796,0.00%
1998-06-19,8.2796,8.2796,8.2796,8.2796,0.00%
1998-06-18,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-17,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-16,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-15,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-12,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-11,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-10,8.2797,8.2797,8.2797,8.2797,0.00%
1998-06-09,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-08,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-05,8.2794,8.2794,8.2794,8.2794,0.00%
1998-06-04,8.2795,8.2795,8.2795,8.2795,0.00%
1998-06-03,8.2799,8.2799,8.2799,8.2799,0.00%
1998-06-02,8.2798,8.2798,8.2798,8.2798,0.00%
1998-06-01,8.2795,8.2795,8.2795,8.2795,0.00%
1998-05-29,8.2793,8.2793,8.2793,8.2793,0.00%
1998-05-28,8.2795,8.2795,8.2795,8.2795,0.00%
1998-05-27,8.2797,8.2797,8.2797,8.2797,0.00%
1998-05-26,8.2796,8.2796,8.2796,8.2796,0.00%
1998-05-25,8.2794,8.2794,8.2794,8.2794,0.00%
1998-05-22,8.2796,8.2796,8.2796,8.2796,0.00%
1998-05-21,8.2795,8.2795,8.2795,8.2795,0.00%
1998-05-20,8.2797,8.2797,8.2797,8.2797,0.00%
1998-05-19,8.2796,8.2796,8.2796,8.2796,0.00%
1998-05-18,8.2793,8.2793,8.2793,8.2793,0.00%
1998-05-15,8.279,8.279,8.279,8.279,0.00%
1998-05-14,8.2789,8.2789,8.2789,8.2789,0.00%
1998-05-13,8.2789,8.2789,8.2789,8.2789,0.00%
1998-05-12,8.2786,8.2786,8.2786,8.2786,0.00%
1998-05-11,8.2782,8.2782,8.2782,8.2782,-0.01%
1998-05-08,8.2788,8.2788,8.2788,8.2788,0.00%
1998-05-07,8.2786,8.2786,8.2786,8.2786,0.00%
1998-05-06,8.2783,8.2783,8.2783,8.2783,0.00%
1998-05-05,8.2781,8.2781,8.2781,8.2781,0.00%
1998-05-04,8.2785,8.2785,8.2785,8.2785,0.01%
1998-05-01,8.2779,8.2779,8.2779,8.2779,0.00%
1998-04-30,8.2779,8.2779,8.2779,8.2779,0.00%
1998-04-29,8.2781,8.2781,8.2781,8.2781,0.00%
1998-04-28,8.2782,8.2782,8.2782,8.2782,-0.01%
1998-04-27,8.2787,8.2787,8.2787,8.2787,0.00%
1998-04-24,8.2786,8.2786,8.2786,8.2786,0.00%
1998-04-23,8.2789,8.2789,8.2789,8.2789,0.00%
1998-04-22,8.2789,8.2789,8.2789,8.2789,0.00%
1998-04-21,8.2793,8.2793,8.2793,8.2793,0.00%
1998-04-20,8.2794,8.2794,8.2794,8.2794,0.00%
1998-04-17,8.2794,8.2794,8.2794,8.2794,0.00%
1998-04-16,8.2797,8.2797,8.2797,8.2797,0.00%
1998-04-15,8.2794,8.2794,8.2794,8.2794,0.00%
1998-04-14,8.2791,8.2791,8.2791,8.2791,0.00%
1998-04-13,8.2793,8.2793,8.2793,8.2793,0.00%
1998-04-10,8.2795,8.2795,8.2795,8.2795,0.00%
1998-04-09,8.2795,8.2795,8.2795,8.2795,0.00%
1998-04-08,8.2795,8.2795,8.2795,8.2795,0.00%
1998-04-07,8.2798,8.2798,8.2798,8.2798,0.00%
1998-04-06,8.2796,8.2796,8.2796,8.2796,0.00%
1998-04-03,8.2797,8.2797,8.2797,8.2797,0.00%
1998-04-02,8.2795,8.2795,8.2795,8.2795,0.00%
1998-04-01,8.2793,8.2793,8.2793,8.2793,0.00%
1998-03-31,8.2793,8.2793,8.2793,8.2793,0.00%
1998-03-30,8.2791,8.2791,8.2791,8.2791,0.00%
1998-03-27,8.2792,8.2792,8.2792,8.2792,0.00%
1998-03-26,8.2792,8.2792,8.2792,8.2792,-0.01%
1998-03-25,8.2797,8.2797,8.2797,8.2797,0.00%
1998-03-24,8.2797,8.2797,8.2797,8.2797,0.00%
1998-03-23,8.2795,8.2795,8.2795,8.2795,0.00%
1998-03-20,8.2791,8.2791,8.2791,8.2791,0.00%
1998-03-19,8.2792,8.2792,8.2792,8.2792,0.00%
1998-03-18,8.279,8.279,8.279,8.279,0.00%
1998-03-17,8.2791,8.2791,8.2791,8.2791,0.00%
1998-03-16,8.2792,8.2792,8.2792,8.2792,0.00%
1998-03-13,8.2794,8.2794,8.2794,8.2794,0.00%
1998-03-12,8.2795,8.2795,8.2795,8.2795,0.00%
1998-03-11,8.2795,8.2795,8.2795,8.2795,0.00%
1998-03-10,8.2791,8.2791,8.2791,8.2791,0.00%
1998-03-09,8.2789,8.2789,8.2789,8.2789,0.00%
1998-03-06,8.2788,8.2788,8.2788,8.2788,0.00%
1998-03-05,8.2791,8.2791,8.2791,8.2791,0.00%
1998-03-04,8.2791,8.2791,8.2791,8.2791,0.00%
1998-03-03,8.279,8.279,8.279,8.279,0.00%
1998-03-02,8.2789,8.2789,8.2789,8.2789,0.00%
1998-02-27,8.2789,8.2789,8.2789,8.2789,0.00%
1998-02-26,8.279,8.279,8.279,8.279,0.00%
1998-02-25,8.279,8.279,8.279,8.279,0.00%
1998-02-24,8.2791,8.2791,8.2791,8.2791,0.00%
1998-02-23,8.2791,8.2791,8.2791,8.2791,0.00%
1998-02-20,8.2792,8.2792,8.2792,8.2792,0.00%
1998-02-19,8.2795,8.2795,8.2795,8.2795,0.00%
1998-02-18,8.2796,8.2796,8.2796,8.2796,0.00%
1998-02-17,8.2798,8.2798,8.2798,8.2798,0.00%
1998-02-16,8.2798,8.2798,8.2798,8.2798,0.00%
1998-02-13,8.2796,8.2796,8.2796,8.2796,0.00%
1998-02-12,8.2795,8.2795,8.2795,8.2795,0.00%
1998-02-11,8.2792,8.2792,8.2792,8.2792,0.00%
1998-02-10,8.2789,8.2789,8.2789,8.2789,0.00%
1998-02-09,8.2785,8.2785,8.2785,8.2785,0.00%
1998-02-06,8.2785,8.2785,8.2785,8.2785,0.00%
1998-02-05,8.2786,8.2786,8.2786,8.2786,0.00%
1998-02-04,8.2789,8.2789,8.2789,8.2789,0.00%
1998-02-03,8.2785,8.2785,8.2785,8.2785,0.00%
1998-02-02,8.2785,8.2785,8.2785,8.2785,0.00%
1998-01-30,8.2785,8.2785,8.2785,8.2785,0.00%
1998-01-29,8.2785,8.2785,8.2785,8.2785,0.00%
1998-01-28,8.2785,8.2785,8.2785,8.2785,0.00%
1998-01-27,8.2785,8.2785,8.2785,8.2785,0.00%
1998-01-26,8.2789,8.2789,8.2789,8.2789,0.01%
1998-01-23,8.2782,8.2782,8.2782,8.2782,0.00%
1998-01-22,8.2784,8.2784,8.2784,8.2784,0.00%
1998-01-21,8.2786,8.2786,8.2786,8.2786,0.00%
1998-01-20,8.2786,8.2786,8.2786,8.2786,0.00%
1998-01-19,8.279,8.279,8.279,8.279,0.00%
1998-01-16,8.2789,8.2789,8.2789,8.2789,0.00%
1998-01-15,8.2786,8.2786,8.2786,8.2786,0.00%
1998-01-14,8.2789,8.2789,8.2789,8.2789,0.00%
1998-01-13,8.279,8.279,8.279,8.279,0.00%
1998-01-12,8.2794,8.2794,8.2794,8.2794,0.00%
1998-01-09,8.2796,8.2796,8.2796,8.2796,0.00%
1998-01-08,8.2797,8.2797,8.2797,8.2797,0.00%
1998-01-07,8.28,8.28,8.28,8.28,0.00%
1998-01-06,8.2799,8.2799,8.2799,8.2799,0.00%
1998-01-05,8.28,8.28,8.28,8.28,0.00%
1998-01-02,8.2796,8.2796,8.2796,8.2796,0.00%
1997-12-31,8.2796,8.2796,8.2796,8.2796,0.00%
1997-12-30,8.2798,8.2798,8.2798,8.2798,0.00%
1997-12-29,8.2794,8.2794,8.2794,8.2794,0.00%
1997-12-26,8.2793,8.2793,8.2793,8.2793,0.00%
1997-12-25,8.2793,8.2793,8.2793,8.2793,-0.01%
1997-12-24,8.2799,8.2799,8.2799,8.2799,0.00%
1997-12-23,8.28,8.28,8.28,8.28,0.00%
1997-12-22,8.2798,8.2798,8.2798,8.2798,0.00%
1997-12-19,8.2797,8.2797,8.2797,8.2797,0.01%
1997-12-18,8.2792,8.2792,8.2792,8.2792,0.00%
1997-12-17,8.2791,8.2791,8.2791,8.2791,0.00%
1997-12-16,8.2787,8.2787,8.2787,8.2787,0.00%
1997-12-15,8.2788,8.2788,8.2788,8.2788,-0.01%
1997-12-12,8.2793,8.2793,8.2793,8.2793,0.00%
1997-12-11,8.2796,8.2796,8.2796,8.2796,0.00%
1997-12-10,8.28,8.28,8.28,8.28,0.00%
1997-12-09,8.28,8.28,8.28,8.28,0.00%
1997-12-08,8.28,8.28,8.28,8.28,0.00%
