Date,Price,Open,High,Low,Vol.,Change %
26/05/1995,385.50,377.5,387.5,377.5,10.84K,2.12%
25/05/1995,377.50,373.5,379.5,370.5,8.49K,0.80%
24/05/1995,374.50,373,376,371.75,7.22K,-0.07%
23/05/1995,374.75,369,381,369,15.20K,2.39%
22/05/1995,366.00,361,368.5,361,11.82K,-3.43%
19/05/1995,379.00,378,379,370,2.71K,2.71%
18/05/1995,369.00,363,369,360.5,0.25K,1.65%
17/05/1995,363.00,368,368,361,0.17K,-0.41%
16/05/1995,364.50,364,366,361,0.15K,-0.14%
15/05/1995,365.00,371.5,371.5,365,0.12K,-1.75%
12/05/1995,371.50,365,372,362.5,0.30K,1.30%
11/05/1995,366.75,367.5,369,365,0.10K,0.62%
10/05/1995,364.50,361.5,364.5,359,0.30K,0.55%
09/05/1995,362.50,363.5,364.5,360,0.18K,1.40%
08/05/1995,357.50,355.5,363,355.5,0.45K,1.42%
05/05/1995,352.50,354,354.5,351,0.28K,-1.19%
04/05/1995,356.75,358.5,360,356,0.41K,-0.49%
03/05/1995,358.50,356,359,355,0.33K,0.28%
